YEAR,MONTH,DAY,TENTHS,MM,IN
1951,2,2,0,0,0
1951,2,3,0,0,0
1951,2,4,0,0,0
1951,2,5,0,0,0
1951,2,6,0,0,0
1951,2,7,226,22.6,0.88976378
1951,2,8,0,0,0
1951,2,9,8,0.8,0.031496063
1951,2,10,5,0.5,0.019685039
1951,2,11,0,0,0
1951,2,12,0,0,0
1951,2,13,0,0,0
1951,2,14,0,0,0
1951,2,15,0,0,0
1951,2,16,41,4.1,0.161417323
1951,2,17,84,8.4,0.330708661
1951,2,18,0,0,0
1951,2,19,0,0,0
1951,2,20,5,0.5,0.019685039
1951,2,21,94,9.4,0.37007874
1951,2,22,0,0,0
1951,2,23,0,0,0
1951,2,24,0,0,0
1951,2,25,0,0,0
1951,2,26,0,0,0
1951,2,27,0,0,0
1951,2,28,0,0,0
1951,3,1,0,0,0
1951,3,2,0,0,0
1951,3,3,0,0,0
1951,3,4,91,9.1,0.358267717
1951,3,5,135,13.5,0.531496063
1951,3,6,0,0,0
1951,3,7,315,31.5,1.24015748
1951,3,8,0,0,0
1951,3,9,0,0,0
1951,3,10,0,0,0
1951,3,11,86,8.6,0.338582677
1951,3,12,56,5.6,0.220472441
1951,3,13,155,15.5,0.61023622
1951,3,14,0,0,0
1951,3,15,0,0,0
1951,3,16,0,0,0
1951,3,17,0,0,0
1951,3,18,15,1.5,0.059055118
1951,3,19,155,15.5,0.61023622
1951,3,20,8,0.8,0.031496063
1951,3,21,0,0,0
1951,3,22,0,0,0
1951,3,23,0,0,0
1951,3,24,0,0,0
1951,3,25,0,0,0
1951,3,26,0,0,0
1951,3,27,0,0,0
1951,3,28,307,30.7,1.208661417
1951,3,29,127,12.7,0.5
1951,3,30,69,6.9,0.271653543
1951,3,31,0,0,0
1951,4,1,0,0,0
1951,4,2,241,24.1,0.948818898
1951,4,3,38,3.8,0.149606299
1951,4,4,0,0,0
1951,4,5,0,0,0
1951,4,6,0,0,0
1951,4,7,170,17,0.669291339
1951,4,8,107,10.7,0.421259843
1951,4,9,0,0,0
1951,4,10,0,0,0
1951,4,11,0,0,0
1951,4,12,84,8.4,0.330708661
1951,4,13,0,0,0
1951,4,14,0,0,0
1951,4,15,0,0,0
1951,4,16,0,0,0
1951,4,17,0,0,0
1951,4,18,0,0,0
1951,4,19,74,7.4,0.291338583
1951,4,20,0,0,0
1951,4,21,0,0,0
1951,4,22,305,30.5,1.200787402
1951,4,23,66,6.6,0.25984252
1951,4,24,0,0,0
1951,4,25,0,0,0
1951,4,26,0,0,0
1951,4,27,0,0,0
1951,4,28,0,0,0
1951,4,29,0,0,0
1951,4,30,0,0,0
1951,5,1,0,0,0
1951,5,2,109,10.9,0.429133858
1951,5,3,0,0,0
1951,5,4,0,0,0
1951,5,5,0,0,0
1951,5,6,0,0,0
1951,5,7,0,0,0
1951,5,8,0,0,0
1951,5,9,0,0,0
1951,5,10,0,0,0
1951,5,11,0,0,0
1951,5,12,0,0,0
1951,5,13,0,0,0
1951,5,14,0,0,0
1951,5,15,0,0,0
1951,5,16,0,0,0
1951,5,17,0,0,0
1951,5,18,0,0,0
1951,5,19,0,0,0
1951,5,20,0,0,0
1951,5,21,0,0,0
1951,5,22,168,16.8,0.661417323
1951,5,23,0,0,0
1951,5,24,0,0,0
1951,5,25,0,0,0
1951,5,26,0,0,0
1951,5,27,18,1.8,0.070866142
1951,5,28,0,0,0
1951,5,29,0,0,0
1951,5,30,0,0,0
1951,5,31,0,0,0
1951,6,1,0,0,0
1951,6,2,0,0,0
1951,6,3,0,0,0
1951,6,4,94,9.4,0.37007874
1951,6,5,0,0,0
1951,6,6,0,0,0
1951,6,7,114,11.4,0.448818898
1951,6,8,231,23.1,0.909448819
1951,6,9,274,27.4,1.078740157
1951,6,10,0,0,0
1951,6,11,0,0,0
1951,6,12,0,0,0
1951,6,13,267,26.7,1.051181102
1951,6,14,0,0,0
1951,6,15,0,0,0
1951,6,16,0,0,0
1951,6,17,264,26.4,1.039370079
1951,6,18,0,0,0
1951,6,19,0,0,0
1951,6,20,25,2.5,0.098425197
1951,6,21,0,0,0
1951,6,22,0,0,0
1951,6,23,0,0,0
1951,6,24,0,0,0
1951,6,25,61,6.1,0.24015748
1951,6,26,0,0,0
1951,6,27,0,0,0
1951,6,28,0,0,0
1951,6,29,0,0,0
1951,6,30,25,2.5,0.098425197
1951,7,1,89,8.9,0.350393701
1951,7,2,15,1.5,0.059055118
1951,7,3,0,0,0
1951,7,4,127,12.7,0.5
1951,7,5,0,0,0
1951,7,6,0,0,0
1951,7,7,0,0,0
1951,7,8,0,0,0
1951,7,9,0,0,0
1951,7,10,0,0,0
1951,7,11,0,0,0
1951,7,12,0,0,0
1951,7,13,0,0,0
1951,7,14,0,0,0
1951,7,15,0,0,0
1951,7,16,0,0,0
1951,7,17,38,3.8,0.149606299
1951,7,18,0,0,0
1951,7,19,94,9.4,0.37007874
1951,7,20,0,0,0
1951,7,21,0,0,0
1951,7,22,0,0,0
1951,7,23,0,0,0
1951,7,24,0,0,0
1951,7,25,0,0,0
1951,7,26,191,19.1,0.751968504
1951,7,27,0,0,0
1951,7,28,0,0,0
1951,7,29,0,0,0
1951,7,30,0,0,0
1951,7,31,0,0,0
1951,8,1,0,0,0
1951,8,2,0,0,0
1951,8,3,551,55.1,2.169291339
1951,8,4,0,0,0
1951,8,5,0,0,0
1951,8,6,0,0,0
1951,8,7,33,3.3,0.12992126
1951,8,8,0,0,0
1951,8,9,0,0,0
1951,8,10,58,5.8,0.228346457
1951,8,11,191,19.1,0.751968504
1951,8,12,0,0,0
1951,8,13,0,0,0
1951,8,14,0,0,0
1951,8,15,0,0,0
1951,8,16,0,0,0
1951,8,17,0,0,0
1951,8,18,236,23.6,0.929133858
1951,8,19,0,0,0
1951,8,20,0,0,0
1951,8,21,0,0,0
1951,8,22,132,13.2,0.519685039
1951,8,23,0,0,0
1951,8,24,0,0,0
1951,8,25,0,0,0
1951,8,26,0,0,0
1951,8,27,0,0,0
1951,8,28,0,0,0
1951,8,29,97,9.7,0.381889764
1951,8,30,0,0,0
1951,8,31,0,0,0
1951,9,1,0,0,0
1951,9,2,0,0,0
1951,9,3,0,0,0
1951,9,4,0,0,0
1951,9,5,0,0,0
1951,9,6,79,7.9,0.311023622
1951,9,7,0,0,0
1951,9,8,0,0,0
1951,9,9,5,0.5,0.019685039
1951,9,10,0,0,0
1951,9,11,0,0,0
1951,9,12,0,0,0
1951,9,13,5,0.5,0.019685039
1951,9,14,109,10.9,0.429133858
1951,9,15,38,3.8,0.149606299
1951,9,16,0,0,0
1951,9,17,0,0,0
1951,9,18,0,0,0
1951,9,19,0,0,0
1951,9,20,0,0,0
1951,9,21,0,0,0
1951,9,22,140,14,0.551181102
1951,9,23,30,3,0.118110236
1951,9,24,0,0,0
1951,9,25,91,9.1,0.358267717
1951,9,26,457,45.7,1.799212598
1951,9,27,41,4.1,0.161417323
1951,9,28,0,0,0
1951,9,29,0,0,0
1951,9,30,0,0,0
1951,10,1,0,0,0
1951,10,2,0,0,0
1951,10,3,0,0,0
1951,10,4,0,0,0
1951,10,5,0,0,0
1951,10,6,0,0,0
1951,10,7,0,0,0
1951,10,8,0,0,0
1951,10,9,0,0,0
1951,10,10,0,0,0
1951,10,11,0,0,0
1951,10,12,0,0,0
1951,10,13,0,0,0
1951,10,14,0,0,0
1951,10,15,0,0,0
1951,10,16,0,0,0
1951,10,17,0,0,0
1951,10,18,0,0,0
1951,10,19,0,0,0
1951,10,20,0,0,0
1951,10,21,8,0.8,0.031496063
1951,10,22,15,1.5,0.059055118
1951,10,23,48,4.8,0.188976378
1951,10,24,112,11.2,0.440944882
1951,10,25,0,0,0
1951,10,26,0,0,0
1951,10,27,0,0,0
1951,10,28,135,13.5,0.531496063
1951,10,29,0,0,0
1951,10,30,43,4.3,0.169291339
1951,10,31,8,0.8,0.031496063
1951,11,1,203,20.3,0.799212598
1951,11,2,91,9.1,0.358267717
1951,11,3,13,1.3,0.051181102
1951,11,4,0,0,0
1951,11,5,0,0,0
1951,11,6,33,3.3,0.12992126
1951,11,7,152,15.2,0.598425197
1951,11,8,0,0,0
1951,11,9,0,0,0
1951,11,10,0,0,0
1951,11,11,0,0,0
1951,11,12,0,0,0
1951,11,13,0,0,0
1951,11,14,56,5.6,0.220472441
1951,11,15,5,0.5,0.019685039
1951,11,16,46,4.6,0.181102362
1951,11,17,0,0,0
1951,11,18,0,0,0
1951,11,19,0,0,0
1951,11,20,0,0,0
1951,11,21,0,0,0
1951,11,22,0,0,0
1951,11,23,0,0,0
1951,11,24,0,0,0
1951,11,25,18,1.8,0.070866142
1951,11,26,8,0.8,0.031496063
1951,11,27,0,0,0
1951,11,28,48,4.8,0.188976378
1951,11,29,0,0,0
1951,11,30,0,0,0
1951,12,1,0,0,0
1951,12,2,0,0,0
1951,12,3,5,0.5,0.019685039
1951,12,4,460,46,1.811023622
1951,12,5,5,0.5,0.019685039
1951,12,6,0,0,0
1951,12,7,8,0.8,0.031496063
1951,12,8,13,1.3,0.051181102
1951,12,9,30,3,0.118110236
1951,12,10,0,0,0
1951,12,11,0,0,0
1951,12,12,0,0,0
1951,12,13,0,0,0
1951,12,14,137,13.7,0.539370079
1951,12,15,198,19.8,0.779527559
1951,12,16,0,0,0
1951,12,17,0,0,0
1951,12,18,287,28.7,1.12992126
1951,12,19,0,0,0
1951,12,20,538,53.8,2.118110236
1951,12,21,594,59.4,2.338582677
1951,12,22,0,0,0
1951,12,23,0,0,0
1951,12,24,0,0,0
1951,12,25,0,0,0
1951,12,26,226,22.6,0.88976378
1951,12,27,0,0,0
1951,12,28,0,0,0
1951,12,29,5,0.5,0.019685039
1951,12,30,10,1,0.039370079
1951,12,31,0,0,0
1952,1,1,0,0,0
1952,1,2,0,0,0
1952,1,3,0,0,0
1952,1,4,0,0,0
1952,1,5,170,17,0.669291339
1952,1,6,0,0,0
1952,1,7,0,0,0
1952,1,8,0,0,0
1952,1,9,0,0,0
1952,1,10,74,7.4,0.291338583
1952,1,11,0,0,0
1952,1,12,0,0,0
1952,1,13,0,0,0
1952,1,14,0,0,0
1952,1,15,0,0,0
1952,1,16,0,0,0
1952,1,17,0,0,0
1952,1,18,0,0,0
1952,1,19,0,0,0
1952,1,20,30,3,0.118110236
1952,1,21,0,0,0
1952,1,22,0,0,0
1952,1,23,213,21.3,0.838582677
1952,1,24,0,0,0
1952,1,25,0,0,0
1952,1,26,56,5.6,0.220472441
1952,1,27,109,10.9,0.429133858
1952,1,28,0,0,0
1952,1,29,0,0,0
1952,1,30,0,0,0
1952,1,31,0,0,0
1952,2,1,0,0,0
1952,2,2,0,0,0
1952,2,3,302,30.2,1.188976378
1952,2,4,0,0,0
1952,2,5,0,0,0
1952,2,6,0,0,0
1952,2,7,0,0,0
1952,2,8,0,0,0
1952,2,9,0,0,0
1952,2,10,0,0,0
1952,2,11,0,0,0
1952,2,12,0,0,0
1952,2,13,25,2.5,0.098425197
1952,2,14,145,14.5,0.570866142
1952,2,15,10,1,0.039370079
1952,2,16,173,17.3,0.681102362
1952,2,17,5,0.5,0.019685039
1952,2,18,0,0,0
1952,2,19,0,0,0
1952,2,20,8,0.8,0.031496063
1952,2,21,0,0,0
1952,2,22,0,0,0
1952,2,23,0,0,0
1952,2,24,56,5.6,0.220472441
1952,2,25,0,0,0
1952,2,26,132,13.2,0.519685039
1952,2,27,41,4.1,0.161417323
1952,2,28,0,0,0
1952,2,29,0,0,0
1952,3,1,142,14.2,0.559055118
1952,3,2,0,0,0
1952,3,3,300,30,1.181102362
1952,3,4,566,56.6,2.228346457
1952,3,5,0,0,0
1952,3,6,0,0,0
1952,3,7,0,0,0
1952,3,8,0,0,0
1952,3,9,0,0,0
1952,3,10,272,27.2,1.070866142
1952,3,11,612,61.2,2.409448819
1952,3,12,0,0,0
1952,3,13,0,0,0
1952,3,14,0,0,0
1952,3,15,0,0,0
1952,3,16,0,0,0
1952,3,17,0,0,0
1952,3,18,43,4.3,0.169291339
1952,3,19,325,32.5,1.279527559
1952,3,20,0,0,0
1952,3,21,234,23.4,0.921259843
1952,3,22,94,9.4,0.37007874
1952,3,23,658,65.8,2.590551181
1952,3,24,290,29,1.141732283
1952,3,25,0,0,0
1952,3,26,0,0,0
1952,3,27,0,0,0
1952,3,28,0,0,0
1952,3,29,0,0,0
1952,3,30,0,0,0
1952,3,31,104,10.4,0.409448819
1952,4,1,124,12.4,0.488188976
1952,4,2,0,0,0
1952,4,3,0,0,0
1952,4,4,23,2.3,0.090551181
1952,4,5,0,0,0
1952,4,6,0,0,0
1952,4,7,0,0,0
1952,4,8,0,0,0
1952,4,9,0,0,0
1952,4,10,0,0,0
1952,4,11,0,0,0
1952,4,12,0,0,0
1952,4,13,180,18,0.708661417
1952,4,14,41,4.1,0.161417323
1952,4,15,0,0,0
1952,4,16,0,0,0
1952,4,17,0,0,0
1952,4,18,0,0,0
1952,4,19,0,0,0
1952,4,20,0,0,0
1952,4,21,0,0,0
1952,4,22,0,0,0
1952,4,23,0,0,0
1952,4,24,193,19.3,0.75984252
1952,4,25,246,24.6,0.968503937
1952,4,26,163,16.3,0.641732283
1952,4,27,86,8.6,0.338582677
1952,4,28,0,0,0
1952,4,29,0,0,0
1952,4,30,0,0,0
1952,5,1,0,0,0
1952,5,2,0,0,0
1952,5,3,0,0,0
1952,5,4,10,1,0.039370079
1952,5,5,0,0,0
1952,5,6,0,0,0
1952,5,7,0,0,0
1952,5,8,0,0,0
1952,5,9,30,3,0.118110236
1952,5,10,0,0,0
1952,5,11,66,6.6,0.25984252
1952,5,12,64,6.4,0.251968504
1952,5,13,0,0,0
1952,5,14,0,0,0
1952,5,15,0,0,0
1952,5,16,0,0,0
1952,5,17,0,0,0
1952,5,18,0,0,0
1952,5,19,0,0,0
1952,5,20,122,12.2,0.480314961
1952,5,21,81,8.1,0.318897638
1952,5,22,0,0,0
1952,5,23,0,0,0
1952,5,24,0,0,0
1952,5,25,203,20.3,0.799212598
1952,5,26,43,4.3,0.169291339
1952,5,27,13,1.3,0.051181102
1952,5,28,0,0,0
1952,5,29,0,0,0
1952,5,30,58,5.8,0.228346457
1952,5,31,43,4.3,0.169291339
1952,6,1,0,0,0
1952,6,2,0,0,0
1952,6,3,0,0,0
1952,6,4,0,0,0
1952,6,5,0,0,0
1952,6,6,0,0,0
1952,6,7,0,0,0
1952,6,8,0,0,0
1952,6,9,0,0,0
1952,6,10,15,1.5,0.059055118
1952,6,11,0,0,0
1952,6,12,0,0,0
1952,6,13,0,0,0
1952,6,14,0,0,0
1952,6,15,0,0,0
1952,6,16,13,1.3,0.051181102
1952,6,17,58,5.8,0.228346457
1952,6,18,79,7.9,0.311023622
1952,6,19,0,0,0
1952,6,20,0,0,0
1952,6,21,0,0,0
1952,6,22,0,0,0
1952,6,23,0,0,0
1952,6,24,0,0,0
1952,6,25,0,0,0
1952,6,26,10,1,0.039370079
1952,6,27,0,0,0
1952,6,28,30,3,0.118110236
1952,6,29,0,0,0
1952,6,30,0,0,0
1952,7,1,0,0,0
1952,7,2,0,0,0
1952,7,3,0,0,0
1952,7,4,0,0,0
1952,7,5,0,0,0
1952,7,6,0,0,0
1952,7,7,0,0,0
1952,7,8,43,4.3,0.169291339
1952,7,9,0,0,0
1952,7,10,0,0,0
1952,7,11,0,0,0
1952,7,12,0,0,0
1952,7,13,0,0,0
1952,7,14,0,0,0
1952,7,15,0,0,0
1952,7,16,391,39.1,1.539370079
1952,7,17,0,0,0
1952,7,18,91,9.1,0.358267717
1952,7,19,0,0,0
1952,7,20,0,0,0
1952,7,21,0,0,0
1952,7,22,0,0,0
1952,7,23,0,0,0
1952,7,24,5,0.5,0.019685039
1952,7,25,0,0,0
1952,7,26,38,3.8,0.149606299
1952,7,27,56,5.6,0.220472441
1952,7,28,0,0,0
1952,7,29,0,0,0
1952,7,30,0,0,0
1952,7,31,330,33,1.299212598
1952,8,1,0,0,0
1952,8,2,38,3.8,0.149606299
1952,8,3,0,0,0
1952,8,4,135,13.5,0.531496063
1952,8,5,0,0,0
1952,8,6,371,37.1,1.460629921
1952,8,7,391,39.1,1.539370079
1952,8,8,33,3.3,0.12992126
1952,8,9,183,18.3,0.720472441
1952,8,10,0,0,0
1952,8,11,0,0,0
1952,8,12,0,0,0
1952,8,13,0,0,0
1952,8,14,0,0,0
1952,8,15,0,0,0
1952,8,16,0,0,0
1952,8,17,28,2.8,0.11023622
1952,8,18,0,0,0
1952,8,19,99,9.9,0.38976378
1952,8,20,0,0,0
1952,8,21,0,0,0
1952,8,22,23,2.3,0.090551181
1952,8,23,351,35.1,1.381889764
1952,8,24,0,0,0
1952,8,25,0,0,0
1952,8,26,0,0,0
1952,8,27,0,0,0
1952,8,28,89,8.9,0.350393701
1952,8,29,107,10.7,0.421259843
1952,8,30,8,0.8,0.031496063
1952,8,31,25,2.5,0.098425197
1952,9,1,0,0,0
1952,9,2,0,0,0
1952,9,3,10,1,0.039370079
1952,9,4,0,0,0
1952,9,5,0,0,0
1952,9,6,0,0,0
1952,9,7,0,0,0
1952,9,8,0,0,0
1952,9,9,0,0,0
1952,9,10,0,0,0
1952,9,11,0,0,0
1952,9,12,155,15.5,0.61023622
1952,9,13,46,4.6,0.181102362
1952,9,14,0,0,0
1952,9,15,0,0,0
1952,9,16,0,0,0
1952,9,17,0,0,0
1952,9,18,0,0,0
1952,9,19,0,0,0
1952,9,20,178,17.8,0.700787402
1952,9,21,0,0,0
1952,9,22,0,0,0
1952,9,23,0,0,0
1952,9,24,0,0,0
1952,9,25,0,0,0
1952,9,26,0,0,0
1952,9,27,0,0,0
1952,9,28,0,0,0
1952,9,29,0,0,0
1952,9,30,0,0,0
1952,10,1,0,0,0
1952,10,2,0,0,0
1952,10,3,0,0,0
1952,10,4,0,0,0
1952,10,5,0,0,0
1952,10,6,0,0,0
1952,10,7,0,0,0
1952,10,8,0,0,0
1952,10,9,41,4.1,0.161417323
1952,10,10,142,14.2,0.559055118
1952,10,11,0,0,0
1952,10,12,0,0,0
1952,10,13,0,0,0
1952,10,14,0,0,0
1952,10,15,0,0,0
1952,10,16,0,0,0
1952,10,17,0,0,0
1952,10,18,0,0,0
1952,10,19,0,0,0
1952,10,20,0,0,0
1952,10,21,0,0,0
1952,10,22,0,0,0
1952,10,23,0,0,0
1952,10,24,0,0,0
1952,10,25,0,0,0
1952,10,26,0,0,0
1952,10,27,0,0,0
1952,10,28,0,0,0
1952,10,29,0,0,0
1952,10,30,0,0,0
1952,10,31,0,0,0
1952,11,1,0,0,0
1952,11,2,0,0,0
1952,11,3,0,0,0
1952,11,4,0,0,0
1952,11,5,0,0,0
1952,11,6,0,0,0
1952,11,7,0,0,0
1952,11,8,0,0,0
1952,11,9,0,0,0
1952,11,10,23,2.3,0.090551181
1952,11,11,84,8.4,0.330708661
1952,11,12,0,0,0
1952,11,13,0,0,0
1952,11,14,5,0.5,0.019685039
1952,11,15,0,0,0
1952,11,16,0,0,0
1952,11,17,0,0,0
1952,11,18,0,0,0
1952,11,19,0,0,0
1952,11,20,127,12.7,0.5
1952,11,21,279,27.9,1.098425197
1952,11,22,0,0,0
1952,11,23,0,0,0
1952,11,24,0,0,0
1952,11,25,0,0,0
1952,11,26,84,8.4,0.330708661
1952,11,27,10,1,0.039370079
1952,11,28,0,0,0
1952,11,29,0,0,0
1952,11,30,0,0,0
1952,12,1,0,0,0
1952,12,2,173,17.3,0.681102362
1952,12,3,0,0,0
1952,12,4,0,0,0
1952,12,5,104,10.4,0.409448819
1952,12,6,0,0,0
1952,12,7,0,0,0
1952,12,8,0,0,0
1952,12,9,81,8.1,0.318897638
1952,12,10,424,42.4,1.669291339
1952,12,11,0,0,0
1952,12,12,0,0,0
1952,12,13,0,0,0
1952,12,14,0,0,0
1952,12,15,0,0,0
1952,12,16,0,0,0
1952,12,17,0,0,0
1952,12,18,0,0,0
1952,12,19,0,0,0
1952,12,20,66,6.6,0.25984252
1952,12,21,0,0,0
1952,12,22,0,0,0
1952,12,23,69,6.9,0.271653543
1952,12,24,0,0,0
1952,12,25,0,0,0
1952,12,26,0,0,0
1952,12,27,0,0,0
1952,12,28,0,0,0
1952,12,29,0,0,0
1952,12,30,5,0.5,0.019685039
1952,12,31,500,50,1.968503937
1953,1,1,0,0,0
1953,1,2,97,9.7,0.381889764
1953,1,3,0,0,0
1953,1,4,0,0,0
1953,1,5,0,0,0
1953,1,6,0,0,0
1953,1,7,20,2,0.078740157
1953,1,8,305,30.5,1.200787402
1953,1,9,188,18.8,0.74015748
1953,1,10,147,14.7,0.578740157
1953,1,11,5,0.5,0.019685039
1953,1,12,0,0,0
1953,1,13,0,0,0
1953,1,14,0,0,0
1953,1,15,0,0,0
1953,1,16,0,0,0
1953,1,17,0,0,0
1953,1,18,114,11.4,0.448818898
1953,1,19,0,0,0
1953,1,20,0,0,0
1953,1,21,102,10.2,0.401574803
1953,1,22,0,0,0
1953,1,23,272,27.2,1.070866142
1953,1,24,46,4.6,0.181102362
1953,1,25,0,0,0
1953,1,26,0,0,0
1953,1,27,0,0,0
1953,1,28,91,9.1,0.358267717
1953,1,29,0,0,0
1953,1,30,0,0,0
1953,1,31,0,0,0
1953,2,1,0,0,0
1953,2,2,0,0,0
1953,2,3,0,0,0
1953,2,4,0,0,0
1953,2,5,0,0,0
1953,2,6,124,12.4,0.488188976
1953,2,7,295,29.5,1.161417323
1953,2,8,86,8.6,0.338582677
1953,2,9,0,0,0
1953,2,10,0,0,0
1953,2,11,267,26.7,1.051181102
1953,2,12,58,5.8,0.228346457
1953,2,13,0,0,0
1953,2,14,0,0,0
1953,2,15,351,35.1,1.381889764
1953,2,16,0,0,0
1953,2,17,0,0,0
1953,2,18,0,0,0
1953,2,19,0,0,0
1953,2,20,737,73.7,2.901574803
1953,2,21,180,18,0.708661417
1953,2,22,30,3,0.118110236
1953,2,23,0,0,0
1953,2,24,69,6.9,0.271653543
1953,2,25,10,1,0.039370079
1953,2,26,13,1.3,0.051181102
1953,2,27,0,0,0
1953,2,28,0,0,0
1953,3,1,0,0,0
1953,3,2,175,17.5,0.688976378
1953,3,3,30,3,0.118110236
1953,3,4,107,10.7,0.421259843
1953,3,5,0,0,0
1953,3,6,0,0,0
1953,3,7,0,0,0
1953,3,8,0,0,0
1953,3,9,0,0,0
1953,3,10,0,0,0
1953,3,11,203,20.3,0.799212598
1953,3,12,10,1,0.039370079
1953,3,13,0,0,0
1953,3,14,0,0,0
1953,3,15,64,6.4,0.251968504
1953,3,16,0,0,0
1953,3,17,0,0,0
1953,3,18,46,4.6,0.181102362
1953,3,19,15,1.5,0.059055118
1953,3,20,0,0,0
1953,3,21,51,5.1,0.200787402
1953,3,22,483,48.3,1.901574803
1953,3,23,66,6.6,0.25984252
1953,3,24,15,1.5,0.059055118
1953,3,25,0,0,0
1953,3,26,0,0,0
1953,3,27,0,0,0
1953,3,28,0,0,0
1953,3,29,0,0,0
1953,3,30,0,0,0
1953,3,31,0,0,0
1953,4,1,0,0,0
1953,4,2,0,0,0
1953,4,3,0,0,0
1953,4,4,0,0,0
1953,4,5,0,0,0
1953,4,6,69,6.9,0.271653543
1953,4,7,0,0,0
1953,4,8,0,0,0
1953,4,9,0,0,0
1953,4,10,13,1.3,0.051181102
1953,4,11,0,0,0
1953,4,12,122,12.2,0.480314961
1953,4,13,13,1.3,0.051181102
1953,4,14,0,0,0
1953,4,15,0,0,0
1953,4,16,28,2.8,0.11023622
1953,4,17,0,0,0
1953,4,18,30,3,0.118110236
1953,4,19,0,0,0
1953,4,20,0,0,0
1953,4,21,0,0,0
1953,4,22,0,0,0
1953,4,23,0,0,0
1953,4,24,0,0,0
1953,4,25,91,9.1,0.358267717
1953,4,26,0,0,0
1953,4,27,0,0,0
1953,4,28,0,0,0
1953,4,29,0,0,0
1953,4,30,566,56.6,2.228346457
1953,5,1,18,1.8,0.070866142
1953,5,2,130,13,0.511811024
1953,5,3,0,0,0
1953,5,4,188,18.8,0.74015748
1953,5,5,0,0,0
1953,5,6,178,17.8,0.700787402
1953,5,7,86,8.6,0.338582677
1953,5,8,28,2.8,0.11023622
1953,5,9,0,0,0
1953,5,10,0,0,0
1953,5,11,0,0,0
1953,5,12,0,0,0
1953,5,13,0,0,0
1953,5,14,0,0,0
1953,5,15,0,0,0
1953,5,16,0,0,0
1953,5,17,0,0,0
1953,5,18,33,3.3,0.12992126
1953,5,19,338,33.8,1.330708661
1953,5,20,0,0,0
1953,5,21,0,0,0
1953,5,22,0,0,0
1953,5,23,0,0,0
1953,5,24,0,0,0
1953,5,25,0,0,0
1953,5,26,0,0,0
1953,5,27,0,0,0
1953,5,28,0,0,0
1953,5,29,0,0,0
1953,5,30,0,0,0
1953,5,31,0,0,0
1953,6,1,0,0,0
1953,6,2,0,0,0
1953,6,3,0,0,0
1953,6,4,0,0,0
1953,6,5,0,0,0
1953,6,6,218,21.8,0.858267717
1953,6,7,30,3,0.118110236
1953,6,8,0,0,0
1953,6,9,41,4.1,0.161417323
1953,6,10,18,1.8,0.070866142
1953,6,11,0,0,0
1953,6,12,0,0,0
1953,6,13,0,0,0
1953,6,14,74,7.4,0.291338583
1953,6,15,0,0,0
1953,6,16,41,4.1,0.161417323
1953,6,17,0,0,0
1953,6,18,0,0,0
1953,6,19,0,0,0
1953,6,20,170,17,0.669291339
1953,6,21,0,0,0
1953,6,22,0,0,0
1953,6,23,0,0,0
1953,6,24,0,0,0
1953,6,25,157,15.7,0.618110236
1953,6,26,20,2,0.078740157
1953,6,27,160,16,0.62992126
1953,6,28,74,7.4,0.291338583
1953,6,29,0,0,0
1953,6,30,0,0,0
1953,7,1,0,0,0
1953,7,2,0,0,0
1953,7,3,0,0,0
1953,7,4,61,6.1,0.24015748
1953,7,5,13,1.3,0.051181102
1953,7,6,0,0,0
1953,7,7,0,0,0
1953,7,8,61,6.1,0.24015748
1953,7,9,0,0,0
1953,7,10,0,0,0
1953,7,11,0,0,0
1953,7,12,0,0,0
1953,7,13,0,0,0
1953,7,14,0,0,0
1953,7,15,259,25.9,1.019685039
1953,7,16,0,0,0
1953,7,17,0,0,0
1953,7,18,0,0,0
1953,7,19,76,7.6,0.299212598
1953,7,20,8,0.8,0.031496063
1953,7,21,0,0,0
1953,7,22,264,26.4,1.039370079
1953,7,23,30,3,0.118110236
1953,7,24,0,0,0
1953,7,25,0,0,0
1953,7,26,0,0,0
1953,7,27,0,0,0
1953,7,28,0,0,0
1953,7,29,0,0,0
1953,7,30,0,0,0
1953,7,31,0,0,0
1953,8,1,0,0,0
1953,8,2,0,0,0
1953,8,3,0,0,0
1953,8,4,0,0,0
1953,8,5,0,0,0
1953,8,6,0,0,0
1953,8,7,0,0,0
1953,8,8,89,8.9,0.350393701
1953,8,9,0,0,0
1953,8,10,0,0,0
1953,8,11,0,0,0
1953,8,12,0,0,0
1953,8,13,0,0,0
1953,8,14,0,0,0
1953,8,15,0,0,0
1953,8,16,0,0,0
1953,8,17,257,25.7,1.011811024
1953,8,18,0,0,0
1953,8,19,175,17.5,0.688976378
1953,8,20,13,1.3,0.051181102
1953,8,21,0,0,0
1953,8,22,0,0,0
1953,8,23,0,0,0
1953,8,24,0,0,0
1953,8,25,0,0,0
1953,8,26,0,0,0
1953,8,27,0,0,0
1953,8,28,0,0,0
1953,8,29,0,0,0
1953,8,30,0,0,0
1953,8,31,0,0,0
1953,9,1,0,0,0
1953,9,2,8,0.8,0.031496063
1953,9,3,0,0,0
1953,9,4,5,0.5,0.019685039
1953,9,5,20,2,0.078740157
1953,9,6,343,34.3,1.350393701
1953,9,7,0,0,0
1953,9,8,0,0,0
1953,9,9,0,0,0
1953,9,10,0,0,0
1953,9,11,0,0,0
1953,9,12,0,0,0
1953,9,13,0,0,0
1953,9,14,0,0,0
1953,9,15,0,0,0
